Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","3.035511","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","-1.87303","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-3.98219","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-14.340024","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","4.79389","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","7.937277","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1990","1990","%","0.984979","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1991","1991","%","0.889915","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1992","1992","%","-0.268911","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1993","1993","%","-1.160529","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1994","1994","%","13.41678","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1995","1995","%","9.328824","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1996","1996","%","10.957161","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1997","1997","%","0.744427","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1998","1998","%","-11.499936","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","1999","1999","%","8.951732","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2000","2000","%","-4.658805","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2001","2001","%","-3.960546","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2002","2002","%","11.928574","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2003","2003","%","28.993945","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2004","2004","%","20.452717","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2005","2005","%","11.882233","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2006","2006","%","5.572667","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2007","2007","%","21.057237","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2008","2008","%","6.622667","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2009","2009","%","-4.544334","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2010","2010","%","26.995665","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2011","2011","%","19.744482","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2012","2012","%","3.604306","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2013","2013","%","-1.982843","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2014","2014","%","-3.522865","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2015","2015","%","-14.416081","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2016","2016","%","4.404991","Fc","Calculated data",""
"MK","Macro Indicators","5501","Australia and New Zealand","6129","Annual growth US$","22011","Gross National Income","2017","2017","%","7.652207","Fc","Calculated data",""
